solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
5_728_1,Complementary.goods_2,0.0352143734473586,830.953570237322,0.0166720670055759,1.19561664782348,0.00261952656799191,830.953570237322,0.0166720670055759,1.19561664782348,0.00261952656799191,TRUE,,,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,,,,,,,,,
5_728_1,Complementary.goods_3,-0.539950487920573,-8973.97710923992,-0.180051874172732,0,0,-8973.97710923992,-0.180051874172732,0,0,FALSE,,,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,,,,,,,,,
5_728_1,FB_anotherproduct_S,0,0,0,0,0,0,0,0,0,TRUE,0.00755846952946444,0,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,1112475,8427.84090909091,0.00755846952946444,0,0,0,Inf,0,0
5_728_1,FB_female_other_S,12.6558696458722,2754.88030321967,0.0552733036510116,4.31799420567346,0.00946047427725906,2754.88030321967,0.0552733036510116,4.31799420567346,0.00946047427725906,TRUE,0.104241464153788,0.19168363774089,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,15342527,25742.494966443,0.104241464153788,0.19168363774089,1.68899172396159e-06,0.000179558445829665,5569.2172839847,0.043478860952445,3.49381428678408e-06
5_728_1,FB_male_other_S,31.6393936989163,6708.92076582451,0.134606289146794,9.65312340406405,0.0211494321922352,6708.92076582451,0.134606289146794,9.65312340406405,0.0211494321922352,TRUE,0.578570395601626,0.466804432920619,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,85155480,123057.052023121,0.578570395601626,0.466804432920619,6.94219575429124e-05,7.87843690837573e-05,12692.8731121383,8.5428614409051,3.08845730909724e-05
5_728_1,FB_o36_similar_S,17.7684936450122,901.847887802136,0.0180944747730973,1.48086681084095,0.00324449309209352,901.847887802136,0.0180944747730973,1.48086681084095,0.00324449309209352,TRUE,0.0125223655988208,0.0627502703550555,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,1843074,6311.89726027397,0.0125223655988208,0.0627502703550555,8.2102227479686e-06,0.000489317242716318,2043.66393149924,0.0518220824691421,1.34507180048898e-05
5_728_1,FB_undefined_S,14.5520359581219,2737.15489824796,0.0549176650810913,3.99584656678534,0.00875466752856623,2737.15489824796,0.0549176650810913,3.99584656678534,0.00875466752856623,TRUE,0.209444360060413,0.190450310070923,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,30826560,49720.2580645161,0.209444360060413,0.190450310070923,2.07972354104886e-05,8.87920967583784e-05,11262.2636080011,1.03404391163798,5.22158055775712e-05
5_728_1,Google_Proslisting_S,4.02091868019558,226.29904155617,0.00454041347104933,0.816964048939241,0.00178992073687363,226.29904155617,0.00454041347104933,0.816964048939241,0.00178992073687363,TRUE,0.0375350006054853,0.0157458106082022,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,5524498,24019.5565217391,0.0375350006054853,0.0157458106082022,1.28596195359038e-05,4.09628244152084e-05,24412.3791334254,0.308882358290701,1.49314388797617e-05
5_728_1,Google_display_S,0.108199444069084,1.85967692663907,3.73121428683375e-05,0.00676246155141481,1.48161601222286e-05,1.85967692663907,3.73121428683375e-05,0.00676246155141481,1.48161601222286e-05,TRUE,0.000684551148539662,0.000129395690224495,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,100754,3053.15151515152,0.000684551148539662,0.000129395690224495,7.07826386289171e-06,1.84575989701557e-05,54178.2277108149,0.02161101203763,5.31924859383665e-06
5_728_1,Google_listing_S,33.6201554029791,543.549361576908,0.0109056530973928,1.8363154107328,0.00402326031038815,543.549361576908,0.0109056530973928,1.8363154107328,0.00402326031038815,TRUE,0.000888345654965682,0.0378199803443483,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,130749,3533.75675675676,0.000888345654965682,0.0378199803443483,2.28822989405835e-05,0.00415719708431352,240.5466904067,0.080860478491415,5.68618353852246e-05
5_728_1,Google_other_S,0.540027537619392,41.2781835000304,0.000828196262499258,0.0989884496403606,0.000216877938450667,41.2781835000304,0.000828196262499258,0.0989884496403606,0.000216877938450667,TRUE,0.0257006172679145,0.00287212201683482,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,3782683,9600.71827411168,0.0257006172679145,0.00287212201683482,5.9444500165719e-06,1.09124088642983e-05,91638.7951034041,0.0570709899036453,4.79933596165411e-06
5_728_1,Google_trends_1,203.039166296812,7351.65924225537,0.147502050510521,10.5931689369674,0.0232090173051099,7351.65924225537,0.147502050510521,10.5931689369674,0.0232090173051099,TRUE,,,0,0.0416947688811436,0.159981415093678,0.447426711771489,0.665561996726382,0.000217719010421484,2094.95682060692,1,728,0,5,5817,1,,,,,,,,,
